Corn site	3	TOE
"His posterior goes all the way back into the easy chair - ___!"	9	TOUCHDOWN
"It Had to Be You" lyricist	4	KAHN
Sister of Charles	4	ANNE
Actor Vigoda	3	ABE
'52 campaign name	5	ADLAI
Gettysburg general	3	LEE
Keep in	4	STET
Even	4	TIED
Bloodshot	3	RED
Unintentional poker table signals	5	TELLS
P.M. or pres.	3	LDR
Tosses high	5	LOFTS
Show the ropes	9	ORIENTATE
Ratty	9	WORMEATEN
Play a part	3	ACT
Newsman Roger	4	MUDD
Shrubby wasteland	4	MOOR
Direct-sales giant	5	AMWAY
Light, say	6	NONFAT
Movie snippet	4	CLIP
Leary of TV's "Rescue Me"	5	DENIS
Permissible	10	SANCTIONED
Spoiled	8	COSSETED
"Aladdin" monkey	3	ABU
Lie peacefully	6	REPOSE
Gone platinum?	4	DYED
Lotion amount	3	DAB
Inuit jacket	6	ANORAK
Waste time	6	DAWDLE
After much delay	6	ATLAST
Most agile	7	SPRIEST
They're drawn in western scenes	9	REVOLVERS
Nettlesome person	4	TWIT
Easy-Bake Oven introducer	6	KENNER
700, once	3	DCC
High degree	3	PHD
Slicker, in a way	5	ICIER
Pomade	7	HAIROIL
Scarcely	3	ILL
Brand name acquired by Toro	7	LAWNBOY
Vexation	5	PEEVE
French director Besson	3	LUC
Crater's edge	3	LIP
Carrying a lot	5	LADEN
Snobbishness	7	ELITISM
Laying down the lawn	7	SODDING
Sine and cosine	6	RATIOS
Old public squares	6	AGORAE
They may be on the verge of a breakdown	6	LEMONS
Id follower	3	EST
Make one	5	UNITE
Core military group	5	CADRE
Bear's partner in investing	7	STEARNS
Frequent partner of Fonteyn	7	NUREYEV
Colonial "masters"	6	SAHIBS
Aidful	6	USABLE
"Pepto" go-with	6	BISMOL
Francisco, e.g.	3	SAN
Remove a fastener from	5	UNPEG
Spasmodic	5	JERKY
Some loungewear	3	PJS
"'Tis" memoirist	7	MCCOURT
Fruit peel	7	EPICARP
Vacation	9	TAKEATRIP
Kind of drug	5	SULFA
Ivanovic of tennis	3	ANA
Another name for the Furies	5	DIRAE
Jet	10	BLACKASTAR
Quilty of "Lolita"	5	CLARE
Motrin rival	6	ANACIN
Old Ottoman title	3	DEY
One way to serve eel	7	JELLIED
Bialy, e.g.	9	ONIONROLL
Having a big mouth?	9	LONGJAWED
She that is shorn	3	EWE
Battle-scarred	8	SEASONED
Arctic explorer John	3	RAE
Cable inits.	3	TBS
Fireside recitation	4	TALE
Ruckus	3	DIN
Up and down	6	QUARKS
Optimistic	6	UPBEAT
Iraq War helicopter	6	APACHE
Salad pasta	6	ROTINI
Harsh decree	6	DIKTAT
Daughter of Tantalus	5	NIOBE
Part of L.E.D.	5	DIODE
Actor Ed	5	ASNER
"Now!"	4	STAT
Exploit	4	DEED
Get the best of	4	CULL
Food energy unit: Abbr.	4	KCAL
Talking tree of Middle-earth	3	ENT
Letterless phone button	3	ONE
Greetings	3	HIS
It was once advertised as "Your favorite drink in your favorite flavor"	4	NEHI
Cigna competitor	5	AETNA
23-Across ... according to Shakespeare	5	BLIND
Mecca trekker	4	HAJI
Nonexclusive	4	OPEN
Showed over	5	RERAN
Sin city	5	SODOM
Lena of "Chocolat"	4	OLIN
1993 dance hit, and a question answered seven times in this puzzle	10	WHATISLOVE
"E.T.," e.g.	5	SCIFI
Some Da Vinci pieces	4	OILS
It's whistleable	4	TUNE
Kilt accompaniers	4	TAMS
"What is the sound of one hand clapping?," say	4	KOAN
Purple or green vegetable	4	KALE
... according to Joseph Campbell	20	FRIENDSHIPSETTOMUSIC
Secret dish in "Sweeney Todd"	7	MEATPIE
One ___ (baseball variant)	4	OCAT
End of shampoo instructions, often	6	REPEAT
Linchpin	8	KEYSTONE
Martin's partner in 1960s-'70s TV	5	ROWAN
A.A.A. part: Abbr.	4	ASSN
What some bombs lead to, for short	3	TDS
Sherwood Forest sights	4	ELMS
Like some mutual funds	6	NOLOAD
... according to St. Augustine	18	THEBEAUTYOFTHESOUL
Irritated	6	PUTOUT
It may be marked on a racetrack	4	MILE
Not clerical	4	LAIC
Literally, "barley"	4	ORZO
Fresh sets of clothes	7	CHANGES
Lynn Fontanne and her husband	5	LUNTS
Regarding that matter	7	THEREIN
One who's easier to pray for than to visit, according to C. S. Lewis	4	BORE
German region occupied by France and Belgium from 1923-25	4	RUHR
Responses to pleasure or pain	4	OOHS
"And you'd better listen!"	6	ORELSE
... according to Charles Schulz	18	SHARINGYOURPOPCORN
Where some leaves settle	6	TEAPOT
Sunfish or moonfish	4	OPAH
Rep center?	3	GYM
Star in the Summer Triangle	4	VEGA
Slain twin	5	REMUS
Milanese madames	8	SIGNORAS
Pioneering 1740 novel subtitled "Virtue Rewarded"	6	PAMELA
Telephone	4	RING
Un-PC behavior	7	LEERING
... according to Frank Sinatra	20	AMANYSPLENDOREDTHING
Nary a soul	4	NONE
Put one's foot down	4	TROD
Actor Jannings, winner of the first Best Actor Oscar	4	EMIL
Great Scott?	4	DRED
Sullen	4	DOUR
What's said before some numbers	5	HITIT
... according to the Beatles	10	ALLYOUNEED
Having given a slip the slip?	4	ASEA
Apple juice brand	5	MOTTS
E.T., e.g.	5	ALIEN
Early smartphone	4	TREO
What bears do	4	SELL
... according to Neil Young	5	AROSE
Reagan attorney general	5	MEESE
U.S.A.F. noncom	4	SSGT
"I said ___!"	3	NOW
New Testament book called the "Queen of the Epistles": Abbr.	3	EPH
Weapons in Wells's "The War of the Worlds"	8	HEATRAYS
Senses	7	INTUITS
Hall of "Coming to America"	7	ARSENIO
Unagi, in a sushi restaurant	3	EEL
Brings (out)	5	TROTS
Old cruise missile	6	NAVAHO
Lacking vitality	6	ANEMIC
M.I.T. degs.	3	BSS
John who wrote "An Essay Concerning Human Understanding"	5	LOCKE
Teller of a tale "full of sound and fury," per Macbeth	5	IDIOT
Jack Sprat's requirement	5	NOFAT
The saddest key, supposedly	6	DMINOR
Assignations, slangily	7	HOOKUPS
Ayn Rand and Anne Rice, e.g.	7	ALIASES
Actress Ann	7	JILLIAN
It may have an antenna	6	INSECT
Bungling	5	INEPT
Lock horns (with)	4	SPAR
Audio ___	4	FEED
Star in the Summer Triangle	5	DENEB
Like poker faces	5	STONY
Maryland fort name	5	MEADE
Nasdaq, e.g.: Abbr.	3	MKT
B or C, but not A or D: Abbr.	4	ELEM
Edinburgh tourist attraction	8	WOOLSHOP
___ Romeo	4	ALFA
Untagged	5	NOTIT
Stereotypical starting job assignment at a corporation	8	MAILROOM
"Star Trek" role	4	SULU
Blessing preceder?	6	AHCHOO
Kind of cartridge	5	TONER
Warm welcome	3	HUG
Forever, to a bard	6	ETERNE
Kind of sax	5	TENOR
Philosopher Kierkegaard	5	SOREN
Pitcher Hershiser	4	OREL
Weapons with telescoping bolts	4	UZIS
Solo	4	LONE
Chemicals banned by Congress in '76	4	PCBS
"This isn't good!"	4	UHOH
Butler's locale	4	TARA
Honeybunch	5	SUGAR
Hiker's map, briefly	4	TOPO
Bungle	3	ERR
Some hot air	4	HYPE
They may have jets	4	SPAS
Land of amore	5	ITALY
One-eighty	5	UTURN
Kindergartner	5	CHILD
Heros	8	GRINDERS
The bright side?	4	YANG
Flavor-enhancing additive	3	MSG
"Scram!"	7	VAMOOSE
Chief of staff under Obama	7	EMANUEL
Blanket	7	GENERAL
Hash browns, e.g., typically	4	SIDE
Execute	7	GETDONE
___ jacket	5	NEHRU
Sets right	7	ORIENTS
Animals with eye patches	6	PANDAS
Cause of wheezing	6	ASTHMA
Frequent Sgt. Friday rejoinder	6	NOMAAM
Car part	6	GRILLE
Record listing	5	PRIOR
Jackpot producer	5	LOTTO
Manuscript changes	5	EDITS
Carl's lifelong companion in "Up"	5	ELLIE
Lao-___	3	TSE
Hoped-for answer to "Will you be my Valentine?"	3	YES
Hosp. test	3	EEG
Speck	3	DOT
Trusted one	3	PAL
Dairy Queen order	5	SPLIT
W.W. II threats	6	UBOATS
F.D.R.'s mother	4	SARA
Eggs	3	OVA
Its national anthem is "La Dessalinienne"	5	HAITI
Unbiased	6	NOSPIN
Untouched	4	ASIS
Anatomical pouch / Run on TV / Consume / Feel sick / Oral history	16	SACAIREATAILLORE
"Big Love" setting	4	UTAH
Appropriately named monthly of the National Puzzlers' League, with "The"	6	ENIGMA
Former Mississippi senator	4	LOTT
Mamet play revived on Broadway in 2009	7	OLEANNA
Periodic table fig.	4	ATNO
"Whew!"	3	BOY
Washington and ___ University	3	LEE
Robert Ripley's specialty	8	ODDITIES
Joins the team	7	SIGNSON
Cry after discovering the furniture's been chewed, maybe	6	BADDOG
Roman goddess of agriculture	5	CERES
Christmas season / Greet a villain / Speak aloud / Query / Monthly payment	18	YULEHISSSAYASKRENT
A fist might represent A or S in it: Abbr.	3	ASL
Early: Prefix	5	PALEO
Asian observance	3	TET
___ kwon do	3	TAE
"___ and Prosperity" (Eisenhower slogan)	5	PEACE
Forum wear	6	SANDAL
Union, of a sort	7	WEDLOCK
Open	6	UNCORK
Barrel of laughs	4	RIOT
Indian tea	4	CHAI
Mideast inits.	3	UAE
Least smart / Kitchen worker / Towel word / ___ Fein	19	DUMBESTCHEFHERSSINN
French article	3	UNE
Scottish refusals	4	NAES
Crate part	4	SLAT
Music genre that often includes an accordion	6	TEJANO
Frisk	7	PATDOWN
Peloponnesian power	6	SPARTA
Corporate department	5	SALES
Japanese tie	3	OBI
U.S.S.R. member: Abbr.	3	UKR
Blue Cross competitor	5	AETNA
Traffic warning	3	SLO
Trash / Victories / "Get it?" / Do some math / Runs smoothly	18	JUNKWINSSEEADDHUMS
"___ directed"	5	USEAS
Strand	6	ENISLE
Egg foo yung and others	7	OMELETS
Obama economic adviser Summers	8	LAWRENCE
Never, in Berlin	3	NIE
McSorley's Old ___ House, New York landmark since 1854	3	ALE
North Carolina county	4	ASHE
World Series manager of 1981 and '88	7	LASORDA
Grayish	4	DRAB
Fraternity hopeful	6	RUSHEE
Blue Bonnet, e.g.	4	OLEO
Most shaggy / Hotel offering / Actress Goldie	16	HAIRIESTROOMHAWN
Watered down	4	WEAK
Pickup capacity, sometimes	6	ONETON
Accumulated, as debts	5	RANUP
Mens ___ (guilty mind)	3	REA
"My ___" (Clinton autobiography)	4	LIFE
"You ___ kidding!"	6	WERENT
Accumulate	5	AMASS
"Washington Week" airer	3	PBS
Pretend to be	6	POSEAS
Forward, in 7-Down	6	AVANTI
Ice skate part	6	LACING
Thin wedge	4	SHIM
What's represented by x2 = 4py	8	PARABOLA
"I cannot tell a ___"	3	LIE
See 2-Down	5	ITALY
A Jackson	4	TITO
What you'll get if you read aloud 23-, 44-, 67-, 86- or 113-Across	21	UNITEDSTATESPRESIDENT
Neighbor of Braz.	3	BOL
___ Accords of 1993	4	OSLO
"My bad," for one	7	APOLOGY
Ready for bed	5	TIRED
Three-time Masters champ	5	SNEAD
Amble	7	SAUNTER
"Shall We Dance" dancer	7	ASTAIRE
Inlet	3	RIA
Memento of an old flame?	3	ASH
"There is no greater ___ than bearing an untold story inside you": Maya Angelou	5	AGONY
Brother of Prometheus	5	ATLAS
Where 67-Across's face appears	6	NICKEL
Law school newcomers	5	ONELS
Son - or father - of Henry	5	EDSEL
Contraction before "now"	3	EEN
Former part of the British Airways fleet, for short	3	SST
Topnotch	6	SUPERB
Science of duplicating nature	7	BIONICS
It may be made into a meal	3	OAT
Buck up	7	HEARTEN
Rampaging, after "on"	5	ATEAR
Hannibal Lecter, e.g.	6	SADIST
Satyajit Ray's "The ___ Trilogy"	3	APU
Satirize	6	SENDUP
Blank space	6	LACUNA
Cupid's teammate	5	COMET
Cry accompanying a head slap	3	DOH
Sharpened	7	WHETTED
Holder of the alphabet	5	OUIJA
Shortcuts for ships	6	CANALS
Setter sitter?	6	KENNEL
Skywalker's friend	6	KENOBI
1963 Audrey Hepburn thriller	7	CHARADE
Admitted to the foyer	5	SAWIN
Ga. neighbor	3	FLA
Cracker seed	6	SESAME
Bear, in Baja	3	OSO
Emulates a rhabdomantist	6	DOWSES
Entanglement	5	SKEIN
Playwright Fugard	5	ATHOL
Org. for Jimmy Carter, once	3	USN
Many	8	NUMEROUS
Birth mo. for Coolidge, Ford and G. W. Bush	3	JUL
Cable channel	3	USA
Fresh start, metaphorically	7	NEWLEAF
Bar activity	7	KARAOKE
More run-down	7	SEEDIER
Yanks and others	5	ALERS
Playable character in Guitar Hero III	5	SLASH
Equivalent to F	6	ESHARP
Surfer's place	6	THEWEB
Regarded to be	6	SEENAS
Not in any way	5	NOHOW
Stretch, in a way	5	CRANE
The "A" of James A. Garfield	5	ABRAM
Prado displays	4	ARTE
Grooming brand	4	ATRA
Ones near bases	4	UMPS
Friend of Pooh	3	OWL
Kona keepsake	3	LEI
Charged bit	3	ION
___ high	3	ONA
___ miss	4	NEAR
Oil holder	4	DRUM
It's often vaulted	4	APSE
Pact of '94	5	NAFTA
Mrs. Shakespeare	4	ANNE
Shakespearean schemer	4	IAGO
Bummer	4	DRAG
Stop overseas	5	ARRET
Inappropriate on a honeymoon?	20	NOTFORTHEWEEKOFHEART
Parkgoer's charge	7	USERFEE
Italian home of the Basilica of San Francesco	6	ASSISI
Mark Harmon action drama	4	NCIS
One side in the Pro Bowl: Abbr.	3	AFC
Some bank deposits	5	SILTS
Health club lineup	7	LOCKERS
Item at a golf boutique?	11	AROMATICTEE
"Imitation is the sincerest form of television" quipster	9	FREDALLEN
"Before the Devil Knows You're Dead" actress	5	TOMEI
Shade of green	4	MOSS
With a run-down look	7	SEEDILY
Sperm targets	3	OVA
Camera-ready page	5	REPRO
Microphone tester, perhaps	6	ROADIE
Stub-tailed cat	4	MANX
Phnom ___	4	PENH
Summer next door to the nudist camp?	10	PEEKSEASON
Solar sails material	5	MYLAR
Set right	5	AMEND
Things often put in in twos	5	CENTS
"Butterfly" actress, 1981	6	ZADORA
Hampered	7	STYMIED
Develops an open spot?	5	BALDS
Datum on an employment contract	7	BASEPAY
Some space missions	6	PROBES
Über ___ (above everything: Ger.)	5	ALLES
"Falstaff" soprano	5	ALICE
Late-late-night offering	5	RERUN
What a pursued perp might do?	10	FLEECOLLAR
Eastern noble	4	RANI
River deliberately flooded in W.W. I	4	YSER
Frequent gangster portrayer	6	BOGART
Annual awards announced in New York's East Village	5	OBIES
Chaney of "The Phantom of the Opera"	3	LON
Struggling artists' places	7	GARRETS
___-chef	4	SOUS
Explosive event of '54	5	HTEST
Desert drivers	9	CAMELEERS
The point when Fido's master starts walking?	11	ATIMETOHEEL
They may be tickled	7	IVORIES
Filthy quarters	5	STIES
Mountain treasure	3	ORE
Idea's start	4	GERM
City near Bethlehem	6	EASTON
Film or sculpture	7	ARTFORM
Bit of advice when packing anglers' lunches?	20	REELMENDONTEATQUICHE
Possible flight delayer	5	SLEET
Proceeds	4	TAKE
Grand	4	THOU
Itinerary segments: Abbr.	4	RTES
These, in Madrid	5	ESTOS
Convention handout, for short	4	SKED
Showed	4	CAME
Lows	4	MOOS
TV alien's word	4	NANU
Son of Seth	4	ENOS
Kick in, say	4	ANTE
Change the focus of, as an argument	7	REFRAME
Face-to-face	6	DIRECT
Bank quote	4	RATE
Zero-star restaurant review?	3	UGH
Baseballer and O.S.S. spy Berg	3	MOE
Carol opener	6	ADESTE
Basketball tactic	5	PRESS
Pseudonym of H. H. Munro	4	SAKI
Teamwork thwarters	4	EGOS
"Uh-uh"	3	NAH
The Who's "Who ___ You"	3	ARE
Buck's candid conversation opener?	13	FRANKLYMYDEER
Onetime Toyota model	6	TERCEL
Outfit	6	ATTIRE
Like some TV interviewers' questions	6	OFFAIR
Land with a red dragon on its flag	5	WALES
Entered, as a classroom	7	FILEDIN
W-2 datum: Abbr.	3	SSN
Made it home safely	6	SCORED
"There there"	5	ITSOK
Dog in a cat comic	4	ODIE
Nev. neighbor	3	CAL
On	4	ATOP
Go all over	4	ROVE
Yemen neighbor	4	OMAN
Loom	6	IMPEND
Dinners likely to have leftovers	6	FEASTS
Some major changes	5	REDOS
Scoundrel	7	SOANDSO
Alternatives to foils	5	EPEES
Send back to the Hill, say	7	REELECT
Crooked	4	ALOP
Former Japanese capital	4	NARA
Airport security measure	4	XRAY
Dating service in a northern German city?	13	HAMBURGERMEET
Dental hygienists, at times	7	SCALERS
Pronoun designation: Abbr.	4	MASC
Bearing	4	MIEN
1990s war locale	5	ZAIRE
Agile, for a senior	4	SPRY
Los ___ Reyes Magos	4	TRES
Days of old	4	YORE
Flock sounds	6	BLEATS
Mathematician Pascal	6	BLAISE
Rags-to-riches author Horatio	5	ALGER
iPod heading	6	ALBUMS
Divine	7	FORESEE
Sarge's superior	5	LOOIE
Direction at sea	4	ALEE
Narrow margin	4	NOSE
Like many conglomerates: Abbr.	4	INTL
One of the housewives on "Desperate Housewives"	4	BREE
Thumb's middle?	6	SHORTU
2001 biopic	3	ALI
Be sparing	5	STINT
John Grisham best seller	7	THEFIRM
Smoke	3	CIG
Disinclined	6	AVERSE
Gourmet mushrooms	6	MORELS
Made up (for)	6	ATONED
It's measured in pound-feet	6	TORQUE
Feed	5	STOKE
Line at a picnic?	4	ANTS
Neb. neighbor	4	SDAK
Accelerated bit	4	ATOM
Prefix with mom	4	OCTO
Current: Prefix	4	RHEO
Quagmire	4	MESS
"The West Wing" chief of staff ___ McGarry	3	LEO
McKinley and Washington: Abbr.	3	MTS
And other things: Abbr.	3	ETC
"So that's it!"	3	AHA
Word in Facebook and Disney Channel's original names	3	THE
Ninny	4	TWIT
Subj. of a National Historic Site outside Wall, S.D.	4	ICBM
Ditties	5	TUNES
Bridge component	4	HAND
Previously owned	4	HAND
Upshot of a story	5	MORAL
Wolf howls, maybe	5	OMENS
Org. concerned with grades	4	USDA
Certain warriors in Magic: The Gathering	4	ORCS
One of three properties in Monopoly	5	PLACE
Silver	5	PLACE
Don at the Met	8	GIOVANNI
Cream and others	6	BEIGES
Attire that flaps in the wind	4	CAPE
E, B, G, D, A or E	6	STRING
B-team	6	STRING
Sports team employee	5	SCOUT
Shell station?	8	SEASHORE
Using without paying royalties, say	8	PIRATING
___ amis (my friends: Fr.)	3	MES
Part of Q.E.D.	4	ERAT
Like a swished basketball shot	6	ALLNET
___ volente (God willing: Lat.)	3	DEO
Aspire	3	AIM
Paroxysm	5	SPASM
It "isn't so bad when you consider the alternative," per Maurice Chevalier	6	OLDAGE
Designed to minimize drag	4	AERO
Cooked up	7	IDEATED
Being	6	PERSON
What you will always be (but he or she isn't)?	6	PERSON
Provincial capital south of a lake with the same name	8	WINNIPEG
Recurrent theme	5	TROPE
Indication of good taste?	3	YUM
Famed furrier	5	ASTOR
Clip	4	RATE
Low-quality	4	RATE
Major name in network hardware	5	CISCO
___ Tin Tin	3	RIN
"If you can't imitate him, don't copy him" speaker	5	BERRA
Introduce oneself	8	SAYHELLO
Fruit that, surprisingly, is slightly radioactive	6	BANANA
Supporting role	6	BANANA
Kind of spring found in a mousetrap	7	TORSION
Reassuring words after an accident	4	IMOK
Attacks	6	GOESAT
Fortitude	5	SPINE
It's replicated during mitosis	3	DNA
URL ending	3	GOV
Winner's wreath	6	LAUREL
Product from the Royal Small Arms Factory	4	STEN
Sound while being tickled	3	HEE
Warm winter wear	8	SKIPANTS
Beatrix Potter's Mrs. Tiggy-winkle, for one	8	HEDGEHOG
Pulse	5	THROB
"All ___ is but art, unknown to thee": Alexander Pope	6	NATURE
Deeply ingrained habit	6	NATURE
Leaning	4	BIAS
Nails a test	6	ACESIT
Geniuses, informally	8	SMARTIES
Impressive stylishness	5	CLASS
Not having full rights, as a citizen	5	CLASS
"Up and ___!"	4	ATEM
Home team at Rice-Eccles Stadium	4	UTES
San ___, Calif.	5	MATEO
Carpenter of note	5	KAREN
Politician's core support	4	BASE
It's halfway around a diamond	4	BASE
Unsmiling	5	STERN
"Hey!"	4	PSST
Carrier with King David Lounges	4	ELAL
Romulus, but not Remus, in ancient Rome	3	REX
Brutish sorts	5	THUGS
"That happened?"	5	HASIT
Signature	11	ENDORSEMENT
Some revealing beachwear	6	THONGS
Caution	4	WARN
Things that most people have eight of	8	INCISORS
Bear necessities, for short?	3	TDS
Bank of China Tower architect	5	IMPEI
___ Kaepernick, former N.F.L. QB	5	COLIN
Confederate general with a fort named after him	5	BRAGG
Item carried in an academic procession	4	MACE
Bit of outerwear	7	TOPCOAT
Couple of high points?	6	UMLAUT
Twice-monthly coastal phenomena	9	NEAPTIDES
Suffix with defer or insist	4	ENCE
About 5:00, directionally: Abbr.	3	SSE
Ray or Dave of the Kinks	6	DAVIES
Doris who won the 2007 Nobel Prize in Literature	7	LESSING
"Gimme ___!" (Alabama cheerleader's repeated call)	3	ANA
Author Harte	4	BRET
Walk with a firm, heavy step	5	TRAMP
Staring a bit too long, perhaps	6	CREEPY
Bad tumble	6	HEADER
Objects spinning in an orrery	7	PLANETS
Model for a bust at the Musei Capitolini	4	NERO
Continue	4	GOON
Knee-covering skirts	5	MIDIS
Nonwinner	7	ALSORAN
Drug treatment for Muhammad Ali	5	LDOPA
Competitor of Sanyo and Bose	4	AIWA
Add to the mix	6	STIRIN
Animation	3	PEP
Subject of a statue outside Boston's TD Garden	3	ORR
The two sides in chess, essentially	6	ARMIES
Arctic wear	6	ANORAK
Never to be forgotten	7	ETERNAL
Trick-taking game	6	EUCHRE
Talkaholics	7	GABBERS
What movie trailers do	5	TEASE
What cibophobia is the fear of	6	EATING
Specialty of Muddy Waters and Blind Willie Johnson	11	SLIDEGUITAR
Copy	5	CLONE
Actress Chaplin of "Game of Thrones"	4	OONA
1998 Winter Olympics host	6	NAGANO
Teller?	3	RAT
Poetic direction	3	YON
Majors	4	BIGS
One way to run	4	AMOK
New brother or sister	9	NOVITIATE
Flower for a 20th wedding anniversary	5	ASTER
Bush	7	OUTBACK
Bust supporter	8	PEDESTAL
Stieg who wrote "The Girl With the Dragon Tattoo"	7	LARSSON
Out of business	4	SHUT
Somewhere to chill, paradoxically	6	HOTTUB
Tricorder go-with	6	PHASER
Nice finish, maybe	6	ENAMEL
Sarcastic syllable	3	HAR
Gets warmer, so to speak	5	NEARS
Jerks	5	ASSES
Quaint contradiction	5	TISNT
Eponymous cup maker	5	REESE
Thomas Cromwell, Earl of ___	5	ESSEX
Musical miscue	4	BLAT
___ eyes on (see)	4	CLAP
Four-letter U.S. city with the highest population	4	MESA
Ruler units: Abbr.	3	CMS
Five Georges	3	ABE
Tripartite commerce pact	5	NAFTA
Nickname for Angel Stadium, with "the"	4	BIGA
Inspiration	4	IDEA
They might pop up in the morning	5	EGGOS
"Juno" actress Page	5	ELLEN
Visa alternatives	9	AMEXCARDS
Figure seen on [circled letters below]	5	ZORRO
Most wanted	5	ALIST
1976 blaxploitation film that was a sequel to "Dolemite"	15	THEHUMANTORNADO
Fascinated	4	RAPT
Is overcome with emotion, with "up"	6	CHOKES
It has two poles	9	BARMAGNET
Shelter	6	HARBOR
Tinder, for one	3	APP
Boor	3	ASS
"Poppycock!"	3	PAH
Figure seen on [circled letters below]	8	CISCOKID
Marquis's subordinate	4	EARL
Like flowers' stamens	4	MALE
Made-for-TV western co-starring Travis Tritt	9	RIODIABLO
___ king	3	ALA
Moriarty, to Holmes	3	FOE
Asked a lot of questions, say	5	PRIED
Vittles	4	EATS
Figure seen on [circled letters below]	10	LONERANGER
Homes by churches	6	MANSES
"I'll pass"	3	NAH
Detroit-area stadium that hosted Super Bowl XVI	10	SILVERDOME
Down in front?	3	SUB
Disseminate	3	SOW
"Evidently"	9	SOITSEEMS
French greeting	4	ALLO
Part of a set	3	REP
Oz figure, for short	3	WIZ
Third word of many limericks	3	WAS
Exam with a reading comprehension sect.	4	LSAT
Figure seen on [circled letters below]	9	ROYROGERS
Hoedown partner	3	GAL
Pester	3	NAG
Setting off	10	TRIGGERING
[Right in the kisser!]	3	POW
Lament of the defeated	6	WELOST
Job search time, maybe	10	SENIORYEAR
Go postal	4	SNAP
Figure seen on [circled letters below]	5	TONTO
Dreyer's ice cream partner	3	EDY
Go on a run?	3	SKI
Brownie, e.g.	9	GIRLSCOUT
Emails discreetly	4	BCCS
Check	4	STEM
Overdo the criticism, say	8	PILEITON
